B2,B3,B4,B8,B11,B12,NDVI,NDMI,longitude,latitude,geology_favorability
783.0,1053.5,1203.0,2625.0,2954.5,2141.5,0.37147334,-0.05905547,79.69790318638506,21.579958575818026,0.37053363812183226
925.5,1194.0,1494.5,2730.5,3464.5,2899.0,0.29254436,-0.11848265,79.69808284944187,21.579958575818026,0.3716714840552085
923.5,1223.5,1505.5,2637.0,3504.5,2810.5,0.27314425,-0.14125213,79.6982625124987,21.579958575818026,0.37280932998867466
676.5,910.0,1089.0,1885.5,2378.5,1730.5,0.2677761,-0.11561914,79.69844217555553,21.579958575818026,0.3739471759221409
596.5,765.5,873.5,1442.5,1534.5,1003.5,0.24568221,-0.030903595,79.69862183861235,21.579958575818026,0.37508502185560705
644.0,841.0,923.0,1722.5,1894.5,1256.0,0.3022113,-0.047553223,79.69880150166918,21.579958575818026,0.3762228677890732
758.5,995.0,1214.0,1907.0,2625.5,2085.0,0.22204421,-0.15852179,79.698981164726,21.579958575818026,0.37736071372253943
763.5,978.5,1205.0,1937.0,2782.0,2068.0,0.23297262,-0.17906336,79.69916082778282,21.579958575818026,0.37849855965591556
654.5,872.5,974.0,2082.5,2321.0,1607.5,0.3626697,-0.054161463,79.69934049083965,21.579958575818026,0.3796364055893818
579.0,810.5,765.0,2384.5,1981.5,1213.5,0.5142086,0.09230417,79.69952015389647,21.579958575818026,0.38077425152284794
542.0,776.5,741.0,2376.0,1875.5,1146.5,0.5245428,0.11772316,79.6996998169533,21.579958575818026,0.38191209745631416
561.5,801.5,825.5,2225.0,2054.0,1213.0,0.45877725,0.03996261,79.69987948001013,21.579958575818026,0.3830499433897804
561.5,801.5,825.5,2225.0,2054.0,1213.0,0.45877725,0.03996261,79.70005914306694,21.579958575818026,0.38418778932315656
635.5,896.5,1009.5,2442.5,2496.0,1656.0,0.41512167,-0.010833249,79.70023880612376,21.579958575818026,0.3853256352566227
805.0,1106.5,1284.5,2440.5,2944.5,2271.0,0.31033558,-0.093593314,79.70041846918059,21.579958575818026,0.38533704482262615
814.0,1077.0,1332.5,2129.0,3208.0,2552.0,0.23010255,-0.2021735,79.70059813223742,21.579958575818026,0.38467348745315477
762.0,1018.0,1181.0,2240.0,3158.0,2441.5,0.3095586,-0.17006299,79.70077779529424,21.579958575818026,0.3840099300836835
760.0,999.5,1239.0,2457.5,3208.0,2378.5,0.32963616,-0.13246845,79.70095745835107,21.579958575818026,0.38334637271421224
724.5,972.5,1155.0,2361.0,2883.5,2018.5,0.34300342,-0.09962818,79.70113712140788,21.579958575818026,0.38268281534479337
624.5,866.0,924.5,2490.0,2540.5,1690.5,0.45848587,-0.010038763,79.70131678446471,21.579958575818026,0.38201925797532205
604.5,880.5,975.5,2679.0,2364.0,1472.0,0.46613765,0.06246282,79.70149644752154,21.579958575818026,0.3813557006058507
527.5,745.5,683.5,2555.5,2207.5,1302.5,0.57795614,0.073063195,79.70167611057836,21.579958575818026,0.38069214323637945
513.0,716.0,702.5,2233.0,1967.5,1133.5,0.52137625,0.06320676,79.70185577363519,21.579958575818026,0.38002858586690813
557.0,783.0,713.5,2462.0,2031.0,1146.0,0.5506219,0.095927,79.702035436692,21.579958575818026,0.3793650284974893
595.5,864.5,922.5,2456.0,2245.5,1482.0,0.45389965,0.044772945,79.70221509974883,21.579958575818026,0.37870147112801794
648.5,859.0,1033.5,2397.5,2529.0,1926.5,0.39755175,-0.026692377,79.70239476280565,21.579958575818026,0.3780379137585467
648.5,859.0,1033.5,2397.5,2529.0,1926.5,0.39755175,-0.026692377,79.70257442586248,21.579958575818026,0.37737435638907535
688.0,903.0,1091.5,2354.5,2654.0,2228.5,0.3665119,-0.05979834,79.7027540889193,21.579958575818026,0.376710799019604
638.5,866.5,989.0,2246.0,2477.5,1903.5,0.3885626,-0.04901027,79.70293375197613,21.579958575818026,0.3760472416501327
634.5,907.0,872.5,2369.0,2446.5,1687.0,0.46166897,-0.016093863,79.70311341503294,21.579958575818026,0.3753836842807139
743.0,1012.0,1108.0,2350.5,2843.5,2139.0,0.35925978,-0.094917215,79.70329307808977,21.579958575818026,0.37472012691124257
702.5,941.0,1125.5,2464.5,3002.5,2252.5,0.3729805,-0.09840863,79.7034727411466,21.579958575818026,0.3740565695417713
781.0,1042.5,1247.5,2547.0,3252.5,2435.5,0.34246936,-0.121648416,79.70365240420342,21.579958575818026,0.3733930121723
814.5,1102.5,1369.5,2654.0,3379.0,2471.0,0.31924942,-0.12017239,79.70383206726025,21.579958575818026,0.3727294548028287
784.5,1064.0,1243.0,2544.5,3108.0,2342.5,0.34363037,-0.0996904,79.70401173031706,21.579958575818026,0.3720658974334098
756.0,1010.0,1181.0,2373.0,2990.0,2241.5,0.33539674,-0.11504755,79.70419139337389,21.579958575818026,0.3714023400639385
774.0,1034.5,1228.5,2369.0,3097.0,2376.0,0.31702572,-0.13318698,79.70437105643072,21.579958575818026,0.37073878269446725
938.0,1233.5,1508.0,2483.5,3515.0,2887.5,0.24439433,-0.17195965,79.70455071948754,21.579958575818026,0.37007522532499587
931.5,1208.5,1534.0,2501.5,3481.0,2936.5,0.23974724,-0.16372754,79.70473038254437,21.579958575818026,0.3694116679555246
893.5,1214.0,1454.0,2277.0,3405.0,2922.0,0.22058429,-0.19852164,79.7049100456012,21.579958575818026,0.3687481105860533
893.5,1214.0,1454.0,2277.0,3405.0,2922.0,0.22058429,-0.19852164,79.70508970865801,21.579958575818026,0.3680845532166344
887.0,1187.5,1476.5,2128.0,3388.0,2917.5,0.18074629,-0.2284264,79.70526937171483,21.579958575818026,0.36742099584716315
886.0,1205.5,1474.5,2185.5,3393.0,2894.0,0.1942623,-0.21645604,79.70544903477166,21.579958575818026,0.3667574384776918
834.5,1127.5,1421.0,2128.0,3319.5,2795.0,0.19921105,-0.21872419,79.70562869782849,21.579958575818026,0.3660938811082205
812.5,1112.0,1394.5,2184.5,3304.0,2709.0,0.22073205,-0.20397194,79.70580836088531,21.579958575818026,0.3654303237387492
966.0,1274.0,1498.0,2545.5,3594.5,2918.5,0.25905776,-0.17084691,79.70598802394213,21.579958575818026,0.36476676636933036
948.0,1250.5,1479.5,2613.0,3530.0,2811.0,0.27697006,-0.1492756,79.70616768699895,21.579958575818026,0.3641032089998591
782.5,1097.5,1356.0,2973.0,2907.5,2030.5,0.37352738,0.011138509,79.70634735005578,21.579958575818026,0.36343965163038777
524.5,763.5,656.5,2706.5,1817.5,1092.0,0.6095748,0.19650751,79.7065270131126,21.579958575818026,0.36277609426091645
468.5,643.5,535.0,1390.5,1136.5,683.0,0.44430017,0.10051444,79.70670667616943,21.579958575818026,0.36211253689144507
508.5,673.0,641.5,1987.0,1726.5,1117.5,0.5118889,0.07014945,79.70688633922626,21.579958575818026,0.3614489795219738
842.0,1090.5,1223.0,2567.0,2711.0,1952.5,0.35461742,-0.027283061,79.70706600228307,21.579958575818026,0.36078542215255494
779.5,1053.5,1209.5,2620.0,2959.0,2137.5,0.36832485,-0.06076358,79.7072456653399,21.579958575818026,0.36012186478308367
878.0,1162.0,1383.5,2558.5,3215.0,2400.5,0.29807204,-0.11370919,79.70742532839672,21.579958575818026,0.3594583074136124
862.0,1129.5,1387.0,2581.0,3449.5,2629.0,0.30090725,-0.1440179,79.70760499145355,21.579958575818026,0.3587947500441411
862.0,1129.5,1387.0,2581.0,3449.5,2629.0,0.30090725,-0.1440179,79.70778465451038,21.579958575818026,0.35811292209572143
995.0,1299.5,1646.5,2810.5,3618.5,2712.5,0.26116222,-0.1256805,79.70796431756719,21.579958575818026,0.3551425411301804
795.5,1050.5,1359.0,2500.5,3421.0,2422.5,0.2957637,-0.15545048,79.70814398062402,21.579958575818026,0.35217216016440434
843.0,1134.0,1524.5,2716.0,3667.0,2540.5,0.280981,-0.1489895,79.70832364368084,21.579958575818026,0.3492017791986284
816.0,1100.0,1435.5,2722.0,3592.0,2440.5,0.30944076,-0.13778904,79.70850330673767,21.579958575818026,0.34623139823285237
832.0,1099.5,1447.5,2780.5,3481.0,2319.0,0.3152791,-0.11187415,79.7086829697945,21.579958575818026,0.34326101726707636
807.5,1066.0,1287.5,2488.5,3146.0,2185.0,0.31806144,-0.11669181,79.70886263285132,21.579958575818026,0.3402906363013003
882.5,1178.5,1455.0,2527.0,3223.5,2594.0,0.26921144,-0.1211199,79.70904229590813,21.579958575818026,0.33732025533575927
776.0,1049.0,1213.5,2336.5,2908.0,2106.0,0.31633803,-0.108971305,79.70922195896496,21.579958575818026,0.3343498743699833
826.0,1117.5,1293.5,2519.0,3261.0,2363.0,0.32144263,-0.1283737,79.70940162202179,21.579958575818026,0.3313794934042073
918.0,1218.5,1567.0,2333.5,3661.5,3010.0,0.19651327,-0.22151794,79.70958128507861,21.579958575818026,0.3284091124384313
837.5,1105.0,1300.5,2489.5,3217.0,2394.5,0.31372032,-0.1274862,79.70976094813544,21.579958575818026,0.32543873147265523
623.5,888.0,894.0,2618.0,2445.0,1550.0,0.4908884,0.034169465,79.70994061119225,21.579958575818026,0.3224683505071142
622.5,882.0,904.5,2190.0,2144.0,1378.0,0.41541445,0.010613752,79.71012027424908,21.579958575818026,0.31949796954133824
622.5,882.0,904.5,2190.0,2144.0,1378.0,0.41541445,0.010613752,79.7102999373059,21.579958575818026,0.3165275885755622
668.0,911.0,1043.5,2091.5,2094.5,1412.0,0.33429027,-0.0007166746,79.71047960036273,21.579958575818026,0.31355720760978617
742.0,997.0,1213.5,2491.0,2712.5,1887.0,0.34485087,-0.042567503,79.71065926341956,21.579958575818026,0.31058682664401016
761.0,1041.0,1297.5,2390.0,2785.5,2079.5,0.29627118,-0.07641774,79.71083892647638,21.579958575818026,0.3076164456782342
700.0,890.5,1024.5,2083.5,2373.5,1627.0,0.3407336,-0.06506619,79.7110185895332,21.579958575818026,0.3046460647126931
716.0,955.5,1173.0,2416.5,2877.0,2033.0,0.34642708,-0.086993486,79.71119825259002,21.579958575818026,0.3433846282856817
904.5,1198.5,1480.5,2544.5,3268.0,2599.0,0.26434782,-0.12447312,79.71137791564685,21.579958575818026,0.3851059623558034
833.0,1113.5,1294.0,2259.5,3005.0,2393.5,0.27170396,-0.1416089,79.71155757870368,21.579958575818026,0.42682729642592515
701.0,974.5,1045.5,2172.0,2531.5,1755.0,0.35011655,-0.076432444,79.7117372417605,21.579958575818026,0.4658897077920183
620.5,935.5,948.0,2630.0,2438.0,1598.5,0.47009504,0.037884768,79.71191690481731,21.579958575818026,0.43162370847444337
613.0,872.0,886.5,2575.0,2375.5,1544.5,0.4877943,0.04029896,79.71209656787414,21.579958575818026,0.37450460421932313
686.0,949.5,990.5,2378.0,2632.0,1854.0,0.4119044,-0.050698604,79.71227623093097,21.579958575818026,0.3173854999642029
717.0,910.0,1021.5,2238.5,2708.5,1995.0,0.3733129,-0.09500708,79.7124558939878,21.579958575818026,0.3288495732269836
723.5,934.5,1023.0,2472.5,2639.0,1822.0,0.414676,-0.032573607,79.71263555704462,21.579958575818026,0.30651246437997
723.5,934.5,1023.0,2472.5,2639.0,1822.0,0.414676,-0.032573607,79.71281522010145,21.579958575818026,0.25080901511405074
668.5,912.5,968.5,2373.0,2437.5,1782.5,0.4203202,-0.01340817,79.71299488315826,21.579958575818026,0.26327855396154126
648.5,870.5,872.5,2514.0,2168.0,1333.5,0.48471874,0.073900044,79.71317454621509,21.579958575818026,0.2719632897584489
545.5,766.5,789.0,2346.5,2122.5,1350.0,0.49673098,0.05012307,79.71335420927191,21.579958575818026,0.2913896749974157
648.0,866.0,1000.0,2206.5,2548.5,1702.0,0.37626696,-0.07192429,79.71353387232874,21.579958575818026,0.31879298947203283
657.5,887.5,1037.0,2310.0,2763.5,1891.5,0.3803406,-0.08938602,79.71371353538557,21.579958575818026,0.3461963039466499
701.0,932.0,1100.5,2406.0,2755.0,1957.0,0.37230858,-0.06762256,79.71389319844238,21.579958575818026,0.5941798249093816
644.5,828.5,934.0,1798.0,2289.5,1708.0,0.31625184,-0.12024465,79.7140728614992,21.579958575818026,0.5941798249093816
644.0,849.5,997.0,1858.0,2520.0,1983.0,0.30157617,-0.15121059,79.71425252455603,21.579958575818026,0.5941798249093816
776.0,1051.5,1282.0,2473.0,3194.0,2330.5,0.3171771,-0.12722781,79.71443218761286,21.579958575818026,0.5941798249093816
781.5,1045.5,1283.0,2570.5,3223.5,2324.0,0.33411184,-0.112702794,79.71461185066968,21.579958575818026,0.5941798249093816
745.0,1011.5,1197.0,2467.0,2976.5,2076.0,0.34661573,-0.09359787,79.71479151372651,21.579958575818026,0.5941798249093816
586.0,792.5,860.0,2107.0,2428.5,1643.5,0.42028984,-0.07088524,79.71497117678332,21.579958575818026,0.5941798249093816
564.0,746.0,793.5,2259.5,2130.5,1405.0,0.48018342,0.029384965,79.71515083984015,21.579958575818026,0.5941798249093816
581.0,773.5,851.5,2061.0,2154.5,1588.5,0.41527897,-0.02218005,79.71533050289698,21.579958575818026,0.5941798249093816
581.0,773.5,851.5,2061.0,2154.5,1588.5,0.41527897,-0.02218005,79.7155101659538,21.579958575818026,0.5941798249093816
637.0,854.0,984.5,1975.5,2436.0,1922.5,0.3347973,-0.10438626,79.71568982901063,21.579958575818026,0.5941798249093816
663.0,882.5,1057.5,1945.5,2810.0,2174.5,0.2957043,-0.1817895,79.71586949206744,21.579958575818026,0.5941798249093816
661.0,879.5,1064.5,1823.5,2789.5,2090.5,0.26281163,-0.2094082,79.71604915512427,21.579958575818026,0.5941798249093816
675.0,932.0,1063.0,1749.0,2822.5,2156.5,0.24395448,-0.23482445,79.7162288181811,21.579958575818026,0.5941798249093816
646.0,888.0,1020.5,2117.5,2599.0,1884.5,0.3495857,-0.102088414,79.71640848123792,21.579958575818026,0.5941798249093816
549.0,738.0,813.0,2306.5,2167.5,1630.0,0.47876263,0.031068396,79.71658814429475,21.579958575818026,0.5941798249093816
531.5,722.5,779.0,2332.0,2134.0,1429.0,0.4991964,0.044334974,79.71676780735157,21.579958575818026,0.5941798249093816
522.5,709.0,776.5,2319.5,2158.0,1355.0,0.498385,0.036069237,79.71694747040839,21.579958575818026,0.5941798249093816
530.0,712.0,736.0,1731.5,1843.0,1228.0,0.4034448,-0.031193174,79.71712713346521,21.579958575818026,0.5941798249093816
526.0,704.5,694.5,1676.5,1504.5,992.5,0.41417125,0.054071046,79.71730679652204,21.579958575818026,0.5941798249093816
409.0,541.0,464.0,1196.0,1008.0,613.5,0.44096386,0.085299455,79.71748645957886,21.579958575818026,0.5941798249093816
419.0,504.5,450.5,981.0,736.0,439.5,0.3705903,0.14269073,79.71766612263569,21.579958575818026,0.5941798249093816
371.5,440.5,369.5,357.0,427.5,295.0,-0.01720578,-0.089866154,79.7178457856925,21.579958575818026,0.5941798249093816
371.5,440.5,369.5,357.0,427.5,295.0,-0.01720578,-0.089866154,79.71802544874933,21.579958575818026,0.5941798249093816
367.0,424.0,350.0,288.5,273.5,204.5,-0.0963195,0.026690392,79.71820511180616,21.579958575818026,0.5941798249093816
366.5,437.0,355.5,289.5,267.5,179.0,-0.10232558,0.03949731,79.71838477486298,21.579958575818026,0.5941798249093816
373.0,441.0,364.5,299.5,302.0,189.0,-0.09789157,-0.004156276,79.71856443791981,21.579958575818026,0.5941798249093816
387.5,456.0,379.5,315.5,285.5,198.5,-0.09208633,0.049916804,79.71874410097664,21.579958575818026,0.5941798249093816
416.5,500.0,435.5,625.0,620.0,377.5,0.1786893,0.004016064,79.71892376403345,21.579958575818026,0.5941798249093816
484.0,634.5,610.0,1615.0,1422.0,849.0,0.4516854,0.063549556,79.71910342709027,21.579958575818026,0.5941798249093816
586.0,773.5,830.0,2207.5,2182.0,1452.5,0.45349795,0.005809318,79.7192830901471,21.579958575818026,0.5941798249093816
643.0,835.5,984.0,2256.5,2561.5,1816.5,0.3926863,-0.063304275,79.71946275320393,21.579958575818026,0.5941798249093816
665.5,916.0,1064.5,2392.5,2739.0,1950.0,0.3841481,-0.06752411,79.71964241626075,21.579958575818026,0.5941798249093816
666.0,872.0,987.5,2361.0,2649.5,1806.5,0.41018367,-0.057579085,79.71982207931757,21.579958575818026,0.5941798249093816
738.5,986.0,1254.0,2213.5,2997.0,2297.5,0.27671233,-0.15036945,79.7200017423744,21.579958575818026,0.5941798249093816
455.5,637.0,627.5,2190.5,2129.5,1300.5,0.5546487,0.01412037,79.65999428139521,21.579778912761203,0.5941798249093816
406.0,583.0,508.0,2212.0,1896.0,1101.5,0.62647057,0.07692308,79.66017394445204,21.579778912761203,0.5941798249093816
400.5,569.5,488.5,2160.5,1802.5,1010.0,0.6311816,0.09033561,79.66035360750887,21.579778912761203,0.5941798249093816
399.5,577.0,500.0,2125.5,1851.5,1051.5,0.6191202,0.06889615,79.66053327056568,21.579778912761203,0.5941798249093816
518.0,703.5,767.5,2335.0,2275.5,1385.0,0.5052377,0.012905325,79.6607129336225,21.579778912761203,0.5941798249093816
484.5,696.5,692.5,2313.0,2269.5,1444.5,0.5391782,0.009492635,79.66089259667933,21.579778912761203,0.5941798249093816
505.5,706.0,645.5,2342.5,2169.5,1332.0,0.56793845,0.0383422,79.66107225973616,21.579778912761203,0.5941798249093816
470.0,669.0,643.5,2157.0,2122.0,1289.5,0.5404392,0.008179481,79.66125192279299,21.579778912761203,0.5941798249093816
470.0,669.0,643.5,2157.0,2122.0,1289.5,0.5404392,0.008179481,79.6614315858498,21.579778912761203,0.48900280937896745
449.5,636.5,579.5,2183.0,2114.5,1276.0,0.5804525,0.0159395,79.66161124890662,21.579778912761203,0.5047640092475125
482.0,697.0,620.5,2645.5,2224.5,1293.5,0.6200245,0.08644764,79.66179091196345,21.579778912761203,0.5075583707177233
441.0,645.5,538.0,2349.0,2021.0,1135.5,0.6272948,0.07505721,79.66197057502028,21.579778912761203,0.510352732187934
412.5,637.5,501.5,2333.0,1933.5,1065.0,0.6461457,0.09363647,79.6621502380771,21.579778912761203,0.5131470936581447
436.5,637.5,516.5,2216.0,1833.5,1022.5,0.6219579,0.09445611,79.66232990113393,21.579778912761203,0.5159414551283554
444.5,663.5,530.5,2341.0,1941.5,1131.5,0.6305067,0.09328663,79.66250956419074,21.579778912761203,0.51732895180927
426.5,624.5,512.0,2134.0,1911.0,1085.0,0.61300075,0.05512979,79.66268922724757,21.579778912761203,0.5184078645512195
400.0,581.0,458.0,2071.0,1730.0,930.0,0.6378015,0.08971323,79.6628688903044,21.579778912761203,0.5194867772931689
420.5,657.0,504.5,2514.0,1906.5,1059.0,0.66572803,0.1374279,79.66304855336122,21.579778912761203,0.5205656900351187
551.0,787.0,851.0,2361.0,2489.0,1816.5,0.4701121,-0.026391752,79.66322821641805,21.579778912761203,0.521644602777068
583.0,793.0,954.0,1956.5,2460.5,2031.0,0.34444255,-0.1141046,79.66340787947486,21.579778912761203,0.5227235155189323
807.5,1009.0,1045.5,2404.5,2195.5,1558.0,0.39391303,0.045434784,79.66358754253169,21.579778912761203,0.5238024282608817
657.5,859.0,917.5,2518.5,2347.5,1626.5,0.4659488,0.0351418,79.66376720558851,21.579778912761203,0.45660802466204353
657.5,859.0,917.5,2518.5,2347.5,1626.5,0.4659488,0.0351418,79.66394686864534,21.579778912761203,0.4257682423637487
616.5,783.0,867.5,2163.5,2152.5,1490.0,0.42758167,0.0025486562,79.66412653170217,21.579778912761203,0.3963526772810852
457.5,623.0,558.0,1957.0,1647.0,1073.0,0.55626243,0.08601554,79.66430619475899,21.579778912761203,0.38166280225547694
636.0,872.0,936.5,2466.0,2202.5,1621.0,0.4495224,0.05644211,79.6644858578158,21.579778912761203,0.41444881748825146
910.5,1253.0,1547.0,2435.5,3098.0,2686.0,0.22310106,-0.11972531,79.66466552087263,21.579778912761203,0.4726078073077393
1164.0,1560.0,1961.0,2746.5,3231.5,2979.5,0.16686139,-0.08113081,79.66484518392946,21.579778912761203,0.5282016708935937
854.5,1155.0,1343.0,1775.0,2606.5,2245.5,0.13855036,-0.18977518,79.66502484698628,21.579778912761203,0.5011456952575589
1299.0,1750.0,2207.5,2935.5,3762.5,3573.0,0.14155163,-0.123469695,79.66520451004311,21.579778912761203,0.4765166583739706
1498.5,2034.5,2668.0,3428.5,4944.0,4663.5,0.12474371,-0.18100926,79.66538417309992,21.579778912761203,0.47173430944911576
1431.5,1971.0,2577.0,3274.5,4978.5,4693.5,0.11920021,-0.20647037,79.66556383615675,21.579778912761203,0.4669519605238826
1461.5,2009.0,2617.5,3382.0,5073.0,4735.5,0.12742728,-0.2,79.66574349921358,21.579778912761203,0.46216961159864944
1497.0,2055.0,2698.0,3444.5,5242.0,4914.5,0.121530324,-0.2069303,79.6659231622704,21.579778912761203,0.45738726267341634
1536.5,2118.0,2810.0,3568.0,5463.0,5140.5,0.11884604,-0.2098328,79.66610282532723,21.579778912761203,0.4526049137481832
1611.5,2213.5,2940.5,3760.5,5561.0,5252.5,0.122369796,-0.1931556,79.66628248838406,21.579778912761203,0.44782256482295
1595.0,2190.0,2897.0,3741.0,5536.0,5223.0,0.12714674,-0.19348927,79.66646215144087,21.579778912761203,0.44304021589809517
1595.0,2190.0,2897.0,3741.0,5536.0,5223.0,0.12714674,-0.19348927,79.6666418144977,21.579778912761203,0.43825786697286206
1577.0,2192.0,2884.5,3675.0,5416.0,5092.5,0.12051223,-0.19150808,79.66682147755452,21.579778912761203,0.43347551804762885
1482.5,2020.5,2660.0,3516.0,5262.0,4944.0,0.13860103,-0.19890636,79.66700114061135,21.579778912761203,0.42869316912239575
1616.5,2239.0,2959.5,3753.5,5529.0,5181.5,0.11827797,-0.1912739,79.66718080366817,21.579778912761203,0.42391082019716264
1678.5,2309.0,3074.5,3903.0,5666.5,5343.5,0.1187388,-0.1842834,79.66736046672499,21.579778912761203,0.41912847127230773
1694.0,2321.0,3110.5,3954.5,5733.5,5383.5,0.11946214,-0.18362923,79.66754012978181,21.579778912761203,0.41444649719442983
1562.5,2173.0,2833.5,3702.5,5475.5,5237.0,0.13295594,-0.19317934,79.66771979283864,21.579778912761203,0.409795625640351
